palabra,tema_id,sub_id,rol,participation,z_within_degree,grado_total
tamaulipas,3,0,broker,0.9043,0.7746,62
tampico,3,0,broker,0.9843,2.3238,294
madero,3,-1,broker,0.6848,0.0,21
altamira,3,-1,broker,0.815,0.0,20
cdvictoria,3,-1,broker,0.7449,0.0,14
reynosa,3,1,broker,0.7543,1.0,17
matamoros,3,1,broker,0.7556,1.0,15
nuevolaredo,3,1,broker,0.7574,0.0,13
cdmadero,3,-1,broker,0.74,0.0,10
leer,3,3,conector_provincial,0.7059,3.3184,17
monterrey,3,3,broker,0.7289,2.1229,15
ganador,3,3,broker,0.6531,0.3298,7
beca,3,0,broker,0.64,-0.2582,5
nld,3,1,broker,0.642,0.0,9
cesar,3,0,broker,0.625,-0.2582,4
registrado,3,0,periferico,0.0,-0.2582,2
agencia,3,1,broker,0.5,-2.0,4
leal,3,3,broker,0.5714,1.5252,7
toluca,3,3,broker,0.625,-0.2679,4
laredo,3,3,broker,0.7188,-0.2679,8
nuevoleon,3,1,broker,0.6914,0.0,9
cafe,3,3,periferico,0.0,-0.8657,1
convocatoria,3,3,broker,0.5,-0.8657,4
aficion,3,3,broker,0.5,-0.8657,4
ideal,3,0,broker,0.5,-0.7746,2
sorprender,3,3,periferico,0.4444,0.3298,3
gabriela,3,3,broker,0.5,0.3298,4
capitulo,3,3,broker,0.5,0.3298,4
infancia,3,3,periferico,0.4444,0.3298,3
himno,3,3,broker,0.6111,0.9275,6
esencia,3,0,periferico,0.0,-0.7746,1
biblioteca,3,3,periferico,0.4444,0.3298,3
directiva,3,3,periferico,0.0,-0.8657,1
hernan,3,3,periferico,0.0,-0.8657,2
castaneda,3,3,periferico,0.4444,-0.8657,3
rojas,3,3,periferico,0.0,-0.8657,2
imaginacion,3,3,periferico,0.375,0.9275,4
acompanenme,3,0,periferico,0.0,-0.7746,1
enfermera,3,3,periferico,0.0,-0.8657,1
patriota,3,3,broker,0.625,0.3298,4
extorsionar,3,3,broker,0.5,-0.8657,2
captar,3,3,periferico,0.0,-0.8657,1
democratico,3,3,periferico,0.4444,-0.2679,3
casar,3,3,broker,0.5,-0.2679,2
poseer,3,3,periferico,0.4444,-0.8657,3
tirania,3,3,periferico,0.0,-0.2679,1
manipulacion,3,3,periferico,0.0,-0.2679,1
salir,17,7,broker,0.9471,2.2361,143
venir,17,-1,broker,0.944,0.0,114
pensar,17,3,conector_provincial,0.9404,2.8297,87
entrar,17,-1,broker,0.9372,0.0,60
preguntar,17,7,broker,0.9336,-0.4472,50
noticia,17,8,broker,0.9432,2.4736,76
senor,17,16,broker,0.9412,1.5689,92
pena,17,-1,broker,0.9439,0.0,71
valer,17,-1,broker,0.9292,0.0,53
matar,17,0,conector_provincial,0.9397,2.9145,80
culpa,17,9,broker,0.9379,2.0821,61
criminal,17,12,broker,0.9431,1.4142,66
pequeno,17,10,conector_provincial,0.927,2.5065,43
ciencia,17,6,broker,0.56,1.2247,5
cientifico,17,6,broker,0.6667,1.2247,6
forma,17,20,broker,0.9382,1.4142,58
precio,17,2,conector_provincial,0.9238,2.9145,49
justo,17,5,broker,0.9264,2.4768,45
aprender,17,4,broker,0.9082,0.378,32
espanol,17,4,broker,0.8696,1.1339,23
ingles,17,4,broker,0.8587,1.1339,19
wow,17,3,broker,0.9236,0.2572,24
supuesto,17,13,broker,0.9191,0.7638,27
asta,17,17,broker,0.9296,1.8708,49
realmente,17,4,broker,0.932,0.378,42
rato,17,16,broker,0.9184,0.5883,28
tonto,17,12,broker,0.9227,0.0,29
jaja,17,1,conector_provincial,0.9206,2.6019,42
papel,17,5,broker,0.9203,0.34,29
perfecto,17,3,broker,0.9028,-0.6002,12
texas,17,3,broker,0.9161,0.2572,21
vendido,17,12,broker,0.7812,0.0,8
comentar,17,1,broker,0.9082,1.5851,28
mover,17,3,broker,0.9216,-0.1715,25
obvio,17,18,broker,0.9132,0.6155,29
tienda,17,2,broker,0.9161,0.1534,21
vista,17,4,broker,0.8944,0.378,27
aparecer,17,8,broker,0.9091,-0.1302,22
pura,17,0,broker,0.9199,0.6136,32
tristeza,17,14,broker,0.9062,-0.9045,16
metar,17,8,broker,0.88,0.3906,20
carpeta,17,9,broker,0.9152,0.7898,25
controlar,17,0,broker,0.9012,-0.767,18
reir,17,4,broker,0.885,-0.378,20
cuento,17,10,broker,0.86,0.2949,10
bailar,17,13,broker,0.8642,-0.7638,9
barato,17,2,broker,0.9008,0.6136,22
dedo,17,0,broker,0.905,0.1534,22
pendejada,17,18,broker,0.8521,-0.2462,13
compra,17,3,broker,0.7812,-0.1715,8
cabron,17,14,broker,0.9112,1.5076,23
tapar,17,9,broker,0.9,0.1436,20
dolar,17,2,broker,0.7934,0.1534,11
pelicula,17,11,broker,0.896,1.633,23
ahorita,17,17,broker,0.928,0.0,25
ignorancia,17,5,broker,0.9,0.8742,20
jente,17,0,broker,0.9012,-0.767,18
coahuila,17,6,broker,0.8876,0.0,13
queretaro,17,6,broker,0.625,0.0,4
planeta,17,6,broker,0.8978,0.0,15
oir,17,16,broker,0.8978,-0.3922,15
reportero,17,13,broker,0.924,1.5275,31
todavia,17,10,broker,0.8994,0.2949,13
terror,17,12,broker,0.8333,-1.4142,6
bano,17,5,broker,0.843,0.34,11
litro,17,2,broker,0.8438,-0.767,8
nadamas,17,20,broker,0.875,-0.7071,12
rene,17,11,broker,0.8753,1.633,19
extrano,17,11,broker,0.8878,-0.8165,14
tijuana,17,6,broker,0.9141,1.2247,19
tia,17,6,broker,0.8889,-1.2247,9
probar,17,2,broker,0.8889,-0.767,9
salio,17,0,broker,0.8395,-0.767,9
caray,17,8,broker,0.8438,-0.1302,8
inventar,17,0,broker,0.8827,0.1534,18
verga,17,14,broker,0.8469,1.5076,14
alv,17,1,broker,0.8125,0.0598,8
perra,17,11,broker,0.8757,0.0,13
fondo,17,17,broker,0.898,0.9354,21
corto,17,0,broker,0.8148,-0.767,9
porfa,17,11,broker,0.84,0.0,10
frijol,17,2,broker,0.7901,0.1534,9
chingar,17,0,broker,0.9088,0.1534,25
chingon,17,1,broker,0.8581,1.5851,17
latino,17,10,broker,0.625,0.2949,4
armar,17,14,broker,0.8642,-0.9045,9
jajaj,17,13,broker,0.6939,-1.5275,7
neta,17,13,broker,0.8876,0.7638,13
evidencia,17,18,broker,0.875,-0.2462,12
miren,17,10,broker,0.8125,-0.4423,8
raza,17,13,broker,0.8438,0.0,8
noboa,17,7,broker,0.75,-0.4472,4
pasajero,17,9,broker,0.84,0.7898,10
pasaje,17,5,broker,0.7778,-0.7285,6
creacion,17,20,broker,0.75,-0.7071,4
equivocar,17,16,broker,0.875,-0.3922,16
presupuesto,17,17,broker,0.7778,0.0,6
duena,17,8,broker,0.8,-0.6509,5
soler,17,4,broker,0.72,-1.8898,5
fortuna,17,7,broker,0.5,-0.4472,2
protegido,17,5,broker,0.875,-0.7285,8
periodistico,17,7,broker,0.6667,-0.4472,3
contenido,17,1,broker,0.8878,0.0598,14
corrido,17,1,broker,0.72,-0.957,5
perdonar,17,14,broker,0.8125,0.3015,8
pelar,17,1,broker,0.7778,-0.957,6
neto,17,4,broker,0.8521,-1.1339,13
obviamente,17,18,broker,0.7347,0.6155,7
pesimo,17,18,broker,0.8828,-0.2462,16
poderoso,17,0,broker,0.843,-0.767,11
patrulla,17,9,broker,0.8889,-0.5026,9
mire,17,16,broker,0.5,-1.3728,2
osea,17,2,broker,0.9082,-0.3068,14
compa,17,11,broker,0.8757,-0.8165,13
credibilidad,17,8,broker,0.7778,-0.6509,6
gracios,17,3,broker,0.8438,-0.6002,8
shit,17,1,periferico,0.0,-0.4486,1
way,17,1,periferico,0.0,-0.4486,1
primo,17,17,broker,0.8889,-0.9354,9
carnal,17,1,broker,0.8472,0.5682,12
yucatan,17,11,periferico,0.0,-0.8165,1
onda,17,1,broker,0.7778,0.0598,6
depender,17,2,broker,0.8639,0.1534,13
ahorrar,17,3,broker,0.8333,-0.6002,6
titulo,17,5,broker,0.8594,0.34,16
pesado,17,10,broker,0.72,-1.1795,5
comparar,17,3,broker,0.75,-0.6002,4
jajar,17,0,broker,0.84,-0.3068,10
cortina,17,9,broker,0.5,-1.1487,2
ganancia,17,2,broker,0.7347,-0.767,7
vas,17,1,broker,0.75,-0.4486,4
tamano,17,10,broker,0.64,0.2949,5
jajajar,17,7,periferico,0.4444,-0.4472,3
presion,17,18,broker,0.8194,1.4771,12
tubo,17,10,broker,0.75,-0.4423,4
tono,17,9,broker,0.6667,-0.5026,3
demas,17,1,broker,0.8,-0.4486,5
gue,17,17,broker,0.75,-0.9354,4
ejemplar,17,10,broker,0.8333,-1.1795,6
puto,17,14,broker,0.7778,0.3015,6
izquierdo,17,8,broker,0.75,-0.6509,4
daniela,17,3,broker,0.5,-0.6002,2
barrer,17,17,broker,0.6667,-0.9354,3
tumbar,17,18,broker,0.5,-1.9695,2
metido,17,9,broker,0.8163,-0.5026,7
audio,17,2,broker,0.6667,-0.767,3
chulado,17,11,broker,0.75,-0.8165,4
mata,17,14,broker,0.8571,-0.9045,7
joder,17,5,broker,0.75,-1.2627,4
descubrir,17,6,broker,0.72,-1.2247,5
gozar,17,14,broker,0.8571,-0.9045,7
comprado,17,13,broker,0.5,-0.7638,2
ciudadanos,17,6,broker,0.8571,-1.2247,7
tamps,17,1,broker,0.6667,-0.957,3
prender,17,10,periferico,0.4444,-0.4423,3
religion,17,5,broker,0.625,-0.1943,4
topar,17,1,broker,0.5,-0.4486,2
ves,17,0,broker,0.7407,0.1534,9
agusto,17,8,broker,0.8,-0.6509,5
confundir,17,5,broker,0.5,-0.7285,2
leche,17,2,broker,0.5,-0.767,2
cedillo,17,5,broker,0.5,-0.7285,2
pecado,17,9,broker,0.5,-1.1487,2
tepito,17,1,broker,0.5,-0.4486,2
triple,17,1,broker,0.5,-0.957,2
faltar,30,3,conector_provincial,0.896,3.7623,64
favor,30,4,conector_provincial,0.9244,2.5455,83
alias,30,0,broker,0.805,1.5213,20
pago,30,0,broker,0.8852,0.169,28
paypal,30,0,broker,0.7022,1.5213,15
equipo,30,1,conector_provincial,0.9263,2.8201,67
nivel,30,6,conector_provincial,0.9149,2.8402,53
banco,30,0,broker,0.8047,0.169,16
pesos,30,2,broker,0.9162,2.4653,62
brava,30,1,broker,0.642,0.4376,9
federal,30,9,broker,0.9132,1.206,44
aca,30,13,broker,0.8951,0.9129,36
marcha,30,4,broker,0.8889,1.1818,24
sueldo,30,2,broker,0.8843,1.0125,22
santander,30,0,broker,0.6562,-0.5071,8
ladron,30,7,conector_provincial,0.8613,2.9212,32
liga,30,1,broker,0.5185,0.7779,9
muchisimas,30,0,periferico,0.375,-1.1832,4
aumento,30,2,broker,0.8512,0.5283,17
nacion,30,0,broker,0.9108,-0.5071,29
alcanzar,30,14,broker,0.8752,2.2678,27
juntar,30,2,broker,0.8516,-0.4402,16
piso,30,13,broker,0.898,0.0,21
estadio,30,1,broker,0.6,0.7779,10
seleccion,30,1,broker,0.7438,0.4376,11
pata,30,3,broker,0.8194,0.396,12
comunicacion,30,9,broker,0.8998,-0.1508,23
moya,30,15,broker,0.5,0.5,2
rocha,30,15,broker,0.8571,0.5,7
nuevamente,30,13,broker,0.8967,0.0,22
audiencia,30,9,broker,0.6173,1.8844,9
patita,30,2,broker,0.7654,-0.4402,9
camiseta,30,1,broker,0.5,0.0972,6
cerrar,30,11,broker,0.9136,0.75,27
canasta,30,2,broker,0.6122,0.5283,7
fernando,30,10,broker,0.8333,1.25,12
tamayo,30,10,broker,0.64,-0.25,5
chicos,30,0,periferico,0.0,-1.1832,3
traslado,30,4,broker,0.8438,-0.6364,8
antirrabico,30,8,broker,0.56,0.1091,5
reparacion,30,8,periferico,0.3704,2.2913,9
cholula,30,11,broker,0.625,-0.5,4
profesor,30,11,broker,0.56,0.75,5
jubilado,30,11,broker,0.56,0.75,5
cantidad,30,2,broker,0.8163,-0.9245,7
desgracia,30,3,broker,0.8148,-0.216,9
involucrado,30,7,broker,0.8438,-0.4017,8
panuco,30,6,broker,0.72,-0.7746,5
informe,30,5,broker,0.88,-0.4851,10
quieren,30,3,broker,0.7407,0.396,9
alejandro,30,5,broker,0.8672,2.0616,16
jalisco,30,5,broker,0.8827,2.0616,18
mediocre,30,3,broker,0.82,0.09,10
material,30,14,broker,0.8878,-0.7559,14
asunto,30,7,broker,0.8906,0.073,16
mundialista,30,1,periferico,0.4444,-0.5835,3
profeco,30,8,broker,0.7347,0.1091,7
vividor,30,3,broker,0.8284,0.09,13
angela,30,12,periferico,0.0,1.8764,3
cuantos,30,12,broker,0.876,-0.1443,11
delgado,30,5,broker,0.8876,0.3638,13
joel,30,6,periferico,0.375,0.2582,4
villegas,30,6,broker,0.56,0.2582,5
club,30,1,broker,0.7639,0.0972,12
organizar,30,4,broker,0.7901,-0.1818,9
atleta,30,14,broker,0.6667,0.7559,6
gabinete,30,9,broker,0.843,0.5276,11
fernandez,30,5,broker,0.8611,1.2127,12
tercer,30,1,broker,0.72,-0.9238,5
potosi,30,10,broker,0.8194,2.0,12
valles,30,10,broker,0.72,0.5,5
documento,30,6,broker,0.86,-0.2582,10
nacimiento,30,6,broker,0.6122,0.7746,7
cirugia,30,3,broker,0.7755,-0.216,7
ubeir,30,3,broker,0.5,-0.522,2
beltran,30,3,broker,0.75,-0.522,4
estacion,30,1,periferico,0.0,-0.5835,2
natalia,30,1,periferico,0.0,-0.9238,1
atendido,30,8,periferico,0.32,0.6547,5
itea,30,8,periferico,0.375,0.1091,4
independiente,30,15,broker,0.75,0.5,4
kilo,30,2,broker,0.72,-0.4402,5
contrato,30,7,broker,0.7755,0.073,7
obrero,30,2,periferico,0.0,-0.4402,2
croc,30,8,broker,0.6667,-1.5275,3
recibido,30,8,periferico,0.375,0.1091,4
concesion,30,4,periferico,0.0,-0.1818,2
gallina,30,4,broker,0.6667,-0.6364,3
halloween,30,12,periferico,0.4444,0.866,3
tellez,30,7,broker,0.7347,0.5477,7
perjudicar,30,3,broker,0.8265,0.09,14
lanzar,30,2,broker,0.625,-0.9245,4
chillar,30,2,broker,0.5,-0.9245,2
incansable,30,6,broker,0.8438,-0.7746,8
loca,30,7,broker,0.6667,-0.4017,3
urgencia,30,3,periferico,0.0,-0.216,2
salida,30,15,broker,0.8642,0.5,9
cagar,30,3,broker,0.7755,-0.216,7
latinoamerica,30,10,periferico,0.0,-1.0,1
rancho,30,3,broker,0.6667,-0.522,3
ecologico,30,6,periferico,0.375,0.2582,4
tonteria,30,7,broker,0.7769,1.0224,11
tenor,30,14,broker,0.7347,0.0,7
reunido,30,5,periferico,0.0,-1.3339,1
bacheo,30,8,periferico,0.375,0.1091,4
policiaco,30,10,broker,0.5,-0.25,2
aportacion,30,6,periferico,0.4444,-0.2582,3
link,30,13,broker,0.6939,0.9129,7
indicar,30,4,broker,0.72,-0.1818,5
tigres,30,1,broker,0.5,-0.9238,2
trasladar,30,5,broker,0.75,-0.4851,4
compliz,30,7,periferico,0.0,-0.4017,1
tmb,30,12,periferico,0.0,-1.1547,1
tanta,30,10,broker,0.6667,-0.25,3
bonilla,30,9,periferico,0.4444,-0.1508,3
chavo,30,10,broker,0.72,-1.0,5
maldonado,30,1,periferico,0.0,-0.9238,1
foi,30,14,periferico,0.0,-0.7559,1
sentencia,30,7,periferico,0.0,-0.8764,1
aguirre,30,14,periferico,0.4444,0.0,3
qui,30,3,broker,0.5,-0.522,2
deje,30,5,broker,0.8163,-0.4851,7
hagas,30,12,periferico,0.0,-1.1547,1
ajedrez,30,14,periferico,0.0,-0.7559,1
aseo,30,8,periferico,0.0,-0.982,1
mediano,30,4,broker,0.6667,-0.6364,3
culminar,30,14,periferico,0.0,-0.7559,1
oye,30,12,periferico,0.0,-0.1443,1
enserio,30,12,broker,0.5,-0.1443,2
consumidor,30,5,periferico,0.0,-0.4851,1
jabon,30,5,periferico,0.0,-0.4851,1
pecho,30,9,broker,0.5,-0.8292,2
ninas,30,6,broker,0.5,-0.7746,2
fernanda,30,9,periferico,0.4444,-0.1508,3
karen,30,13,periferico,0.0,-1.8257,1
pese,30,8,broker,0.6667,-0.982,3
monito,30,11,broker,0.5,-1.75,2
enteer,30,10,periferico,0.0,-1.0,1
derrota,30,1,periferico,0.0,-0.5835,2
desmentir,30,9,periferico,0.0,-1.5076,1
var,30,4,broker,0.5,-0.6364,2
num,30,4,broker,0.5,-0.6364,2
muneco,30,5,broker,0.5,-0.4851,2
chinguir,30,3,periferico,0.0,-0.8281,1
preocupir,30,3,broker,0.5,-0.522,2
mateo,30,3,broker,0.5,-0.522,2
ojeda,30,7,periferico,0.0,-0.8764,1
rostro,30,7,broker,0.5,-0.4017,2
panico,30,7,broker,0.5,-0.8764,2
enojo,30,7,broker,0.5,-0.4017,2
mayores,30,5,periferico,0.0,-0.4851,1
conformar,30,15,periferico,0.0,-2.0,1
proyeccion,30,5,periferico,0.0,-0.4851,1
publicamente,30,9,periferico,0.0,-0.8292,1
vacacional,30,6,periferico,0.0,-0.7746,1
valdez,30,5,periferico,0.0,-0.4851,1
eventual,30,6,periferico,0.0,-0.7746,1
ano,2,0,conector_provincial,0.9587,2.8642,146
hija,2,0,broker,0.9114,0.9113,38
recordar,2,2,broker,0.9143,1.1529,51
joven,2,8,broker,0.9096,1.4142,50
recibir,2,3,conector_provincial,0.9068,3.0151,52
tratar,2,2,broker,0.9217,0.7018,47
numero,2,5,conector_provincial,0.897,2.6349,37
robo,2,4,conector_provincial,0.8912,2.7262,40
detener,2,13,broker,0.9112,1.4142,46
votar,2,7,broker,0.9066,0.6325,41
muerte,2,1,broker,0.8981,1.4771,36
ojo,2,9,broker,0.9143,1.8766,54
cuerpo,2,11,broker,0.8926,1.5076,33
razon,2,12,broker,0.8997,1.372,36
muerto,2,1,broker,0.9116,1.0463,37
riobravo,2,6,broker,0.76,1.0,10
vallehermoso,2,6,periferico,0.0,1.0,3
sufrir,2,10,broker,0.9032,1.7393,31
campana,2,3,broker,0.898,-0.1508,21
victima,2,1,broker,0.8858,1.9079,34
blanco,2,4,broker,0.9082,0.4883,28
color,2,2,broker,0.8978,0.7018,30
luchar,2,14,broker,0.9074,0.5,23
comenzar,2,3,broker,0.9005,0.7538,28
asesino,2,1,broker,0.8809,1.0463,23
superar,2,8,broker,0.7347,0.0,7
consecuencia,2,4,broker,0.8922,0.4883,23
asesinato,2,1,broker,0.8581,0.6155,17
pagina,2,15,broker,0.8765,1.0,18
puta,2,16,broker,0.8265,-1.0,14
azul,2,2,broker,0.8642,0.2506,18
pareja,2,0,broker,0.8061,0.5208,14
cansar,2,12,broker,0.86,1.372,10
originario,2,4,broker,0.8125,-0.4069,8
igualmente,2,0,broker,0.75,-0.6509,4
entero,2,11,broker,0.8521,0.603,13
merecido,2,3,broker,0.8438,-0.603,8
lejos,2,5,broker,0.8889,0.2928,12
cuestion,2,2,broker,0.7811,0.2506,13
signo,2,2,broker,0.5625,0.2506,8
salvar,2,11,broker,0.8828,0.603,16
gustavo,2,0,broker,0.7222,-0.2604,6
relacion,2,10,broker,0.898,0.6325,14
miss,2,0,broker,0.8148,0.1302,9
aburrido,2,9,periferico,0.375,1.0426,4
exacto,2,4,broker,0.7755,-0.4069,7
decente,2,1,broker,0.625,-0.677,4
brazo,2,8,broker,0.8984,-1.4142,16
conchita,2,0,periferico,0.0,-0.6509,1
intencion,2,4,broker,0.8878,0.0407,14
traje,2,5,broker,0.6667,-0.2928,3
chingo,2,9,broker,0.75,-0.6255,4
carta,2,2,broker,0.8,0.2506,15
definir,2,5,broker,0.8,-0.2928,5
modelo,2,5,broker,0.76,1.4639,10
man,2,7,conector_provincial,0.6875,2.5298,8
efecto,2,3,broker,0.8125,-0.1508,8
feminicidio,2,1,broker,0.7222,-0.677,6
liberar,2,13,broker,0.8,0.0,5
quemar,2,1,broker,0.84,-0.2462,10
monton,2,1,broker,0.8642,-0.677,9
catolico,2,1,broker,0.8056,0.1846,12
apagar,2,14,broker,0.72,0.5,5
humillar,2,14,broker,0.6667,0.5,3
hallar,2,1,broker,0.7778,-0.677,6
sospechoso,2,1,broker,0.6667,-1.1078,3
casado,2,0,broker,0.6667,-0.6509,3
juanjo,2,0,broker,0.6667,-0.6509,3
votacion,2,7,periferico,0.0,-0.3162,1
tachira,2,8,broker,0.7222,0.0,6
practica,2,12,broker,0.75,0.1715,4
plenamente,2,0,periferico,0.0,-0.6509,1
asistencia,2,3,broker,0.5,-0.603,2
universitario,2,6,broker,0.625,-1.0,4
noches,2,3,periferico,0.0,-1.0553,1
naturaleza,2,15,broker,0.875,1.0,12
republicano,2,5,broker,0.8,-0.2928,5
sanfernando,2,6,periferico,0.4444,-1.0,3
personalidad,2,9,periferico,0.0,-1.4596,1
adentro,2,10,broker,0.8,-0.4743,5
tepeyac,2,15,broker,0.5,-1.0,2
declaracion,2,10,broker,0.7778,-0.4743,6
impune,2,4,broker,0.8639,-0.4069,13
moneda,2,9,broker,0.5,-0.6255,2
sobrevivir,2,11,broker,0.6667,-0.3015,3
yerno,2,0,periferico,0.0,-0.2604,2
onu,2,4,broker,0.6667,0.0407,6
talk,2,7,broker,0.5,-0.3162,2
violador,2,16,broker,0.8163,1.0,7
personalmente,2,5,broker,0.75,-0.2928,4
prd,2,7,broker,0.625,-1.2649,4
campeones,2,0,broker,0.5,-0.6509,2
estariar,2,4,broker,0.64,-0.4069,5
respectivo,2,3,periferico,0.4444,-0.1508,3
austero,2,10,broker,0.5,-0.4743,2
farsant,2,4,periferico,0.0,-1.3021,1
full,2,7,broker,0.5,-0.3162,2
sopa,2,12,broker,0.75,-1.029,4
abusador,2,16,broker,0.75,1.0,4
disenar,2,3,broker,0.625,-0.1508,4
incluido,2,5,broker,0.5,-0.8783,2
conteo,2,7,periferico,0.0,-0.3162,1
manta,2,7,broker,0.5,-0.3162,2
alcohol,2,9,broker,0.6667,-0.6255,3
sitio,2,3,broker,0.625,-0.1508,4
cecilia,2,11,periferico,0.0,-1.206,1
revision,2,3,periferico,0.0,-0.1508,2
aprendan,2,9,periferico,0.4444,0.2085,3
rabia,2,10,periferico,0.0,-1.5811,1
tramo,2,2,broker,0.75,-1.5539,4
transparente,2,5,broker,0.75,-0.8783,4
vibrar,2,2,periferico,0.0,-2.005,1
aventura,2,12,periferico,0.0,-1.029,1
sabiar,2,4,broker,0.8163,-0.8545,7
led,2,5,broker,0.5,-0.2928,2
accionar,2,5,periferico,0.0,-0.2928,1
retiro,2,3,broker,0.5,-0.603,2
surgir,2,9,broker,0.625,0.2085,4
cuidate,2,15,periferico,0.0,-1.0,1
hartar,2,16,periferico,0.0,-1.0,1
elite,2,10,broker,0.7778,0.6325,6
army,2,7,broker,0.5,-0.3162,2
fotos,2,14,periferico,0.0,-2.0,1
decapitar,2,1,broker,0.5,-1.1078,2
implicado,2,13,periferico,0.0,-1.4142,1
ovario,2,11,periferico,0.0,-1.206,1
consideracion,2,12,broker,0.5,0.1715,2
apoco,2,5,periferico,0.0,-0.8783,1
censura,2,14,broker,0.5,0.5,2
opoficcion,2,1,broker,0.5,-1.1078,2
narca,2,12,broker,0.6667,-1.029,3
batman,2,13,periferico,0.0,0.0,1
felicidad,18,0,broker,0.9126,1.4112,78
felicidades,18,0,broker,0.907,1.4112,69
bonito,18,3,broker,0.8977,1.206,69
hermoso,18,3,broker,0.9086,1.8091,73
cumpleanos,18,5,broker,0.8806,0.2673,34
feliz,18,5,broker,0.9229,1.6036,70
bendicion,18,4,broker,0.9105,0.0,62
abrazo,18,6,broker,0.8858,1.7408,51
fuerte,18,6,broker,0.8913,0.5222,49
saludo,18,4,broker,0.8973,0.0,56
saludos,18,4,broker,0.8874,0.0,51
exito,18,0,broker,0.8916,0.8753,54
lleno,18,1,broker,0.9092,1.2247,64
